日期,PE总开工率
2016-12-24,0.9387456573413784
2016-12-25,0.9387456573413784
2016-12-26,0.9753154141524957
2016-12-27,0.9753154141524957
2016-12-28,0.9905528128237947
2016-12-29,0.9905528128237947
2016-12-30,0.9905528128237947
2016-12-31,0.9905528128237947
2017-01-01,0.9905528128237947
2017-01-02,0.972267934418236
2017-01-03,0.972267934418236
2017-01-04,0.9759249100993477
2017-01-05,0.9759249100993477
2017-01-06,0.9759249100993477
2017-01-07,0.9759249100993477
2017-01-08,0.9606875114280489
2017-01-09,0.9424026330224902
2017-01-10,0.9759249100993477
2017-01-11,0.9759249100993477
2017-01-12,0.9942097885049064
2017-01-13,0.9942097885049064
2017-01-14,0.9942097885049064
